id,CpuName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,GpuName,GpuMemorySize,GameResolution,GameSetting,GameName,FPS
274205,AMD Ryzen 5 2600,6,12,3400,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1440,max,battlefield1,60.0
280741,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280742,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280743,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,280.0
280744,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,300.0
280754,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 970,4000.0,1080,low,fortnite,140.0
280755,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 970,4000.0,1080,low,fortnite,150.0
280756,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 970,4000.0,1080,low,fortnite,200.0
280757,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 970,4000.0,1080,low,fortnite,200.0
280962,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,100.0
280963,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280964,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280965,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280966,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280967,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280968,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280969,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280970,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280971,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280972,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280973,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280974,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280975,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280976,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,140.0
280977,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,150.0
280978,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,160.0
280979,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,160.0
280980,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,170.0
280981,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,180.0
280982,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280983,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280984,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280985,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280986,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280987,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280988,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280989,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280990,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280991,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280992,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280993,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280994,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280995,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280996,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280997,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280998,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
280999,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281000,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281001,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281002,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281003,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281004,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281005,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281006,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281007,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281008,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,200.0
281009,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,220.0
281010,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281011,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281012,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281013,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281014,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281015,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281016,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281017,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,240.0
281018,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,250.0
281019,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,250.0
281020,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1060 6 GB 9Gbps,6000.0,1080,low,fortnite,270.0
281224,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,70.0
281225,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,70.0
281226,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,100.0
281227,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,140.0
281228,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,150.0
281229,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,150.0
281230,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,180.0
281231,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,180.0
281232,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,180.0
281233,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,180.0
281234,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,180.0
281235,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281236,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281237,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281238,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281239,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281240,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281241,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281242,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281243,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281244,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281245,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281246,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281247,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281248,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281249,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281250,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281251,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281252,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281253,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281254,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281255,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281256,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281257,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281258,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281259,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281260,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281261,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,200.0
281262,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,220.0
281263,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,230.0
281264,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,230.0
281265,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281266,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281267,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281268,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281269,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281270,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281271,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281272,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281273,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281274,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281275,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281276,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281277,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281278,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281279,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281280,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281281,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281282,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281283,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281284,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281285,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281286,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281287,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281288,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281289,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281290,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281291,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281292,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281293,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281294,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281295,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281296,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281297,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281298,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281299,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281300,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281301,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281302,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281303,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281304,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281305,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281306,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281307,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281308,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281309,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281310,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281311,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281312,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281313,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281314,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281315,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281316,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,240.0
281317,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281318,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281319,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281320,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281321,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281322,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281323,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281324,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,250.0
281325,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,260.0
281326,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,270.0
281327,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,280.0
281328,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281329,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281330,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281331,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281332,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281333,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281334,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281335,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281336,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281337,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281338,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281339,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281340,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281341,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281342,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281343,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281344,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281345,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281346,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281347,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281348,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281349,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281350,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281351,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281352,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281353,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281354,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281355,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281356,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281357,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281358,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281359,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281360,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281361,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281362,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281363,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281364,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281365,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281366,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281367,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281368,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281369,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281370,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281371,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
281372,Intel Core i7-8700K,6,12,3700,NVIDIA GeForce GTX 1080 Ti,11000.0,1080,low,fortnite,300.0
